segment,cell,copiesX,copiesY
2,315,1,1
3,315,1,1
4,315,1,1
5,315,1,1
6,315,1,1
7,315,1,3
8,315,1,1
9,315,1,1
10,315,1,1
11,315,1,3
12,315,1,1
13,315,0,1
14,315,1,1
15,315,2,2
16,315,1,2
17,315,1,1
18,315,1,1
19,315,1,1
20,315,1,1
21,315,1,1
22,315,1,1
23,315,1,2
24,315,1,1
0,316,2,0
1,316,1,1
2,316,1,1
3,316,2,3
4,316,1,1
5,316,1,1
6,316,1,1
7,316,1,3
8,316,1,1
9,316,1,1
10,316,1,1
11,316,1,3
12,316,1,1
13,316,0,1
14,316,1,1
15,316,2,2
16,316,1,2
17,316,1,1
18,316,1,1
19,316,1,1
20,316,1,1
21,316,1,1
22,316,1,1
23,316,1,2
24,316,1,1
0,317,3,2
1,317,1,1
2,317,1,1
3,317,1,1
4,317,1,1
5,317,1,1
6,317,1,1
7,317,1,1
8,317,1,1
9,317,1,1
10,317,1,1
11,317,1,1
12,317,1,1
13,317,1,1
14,317,1,1
15,317,1,1
16,317,1,1
17,317,1,1
18,317,1,1
19,317,1,1
20,317,1,1
21,317,1,1
22,317,1,1
23,317,1,1
24,317,1,1
0,318,3,2
1,318,2,3
2,318,2,1
3,318,1,1
4,318,1,1
5,318,1,1
6,318,1,1
7,318,3,2
8,318,3,3
9,318,1,1
10,318,1,1
11,318,3,2
12,318,1,1
13,318,0,1
14,318,3,2
15,318,2,2
16,318,1,2
17,318,1,1
18,318,1,1
19,318,1,1
20,318,1,1
21,318,1,1
22,318,1,1
23,318,1,2
24,318,1,1
0,319,2,0
1,319,1,1
2,319,1,1
3,319,2,3
4,319,1,1
5,319,1,1
6,319,1,1
7,319,1,3
8,319,1,1
9,319,1,1
10,319,1,1
11,319,1,3
12,319,1,1
13,319,0,1
14,319,1,1
15,319,2,2
16,319,1,2
17,319,1,1
18,319,1,1
19,319,1,1
20,319,1,1
21,319,1,1
22,319,1,1
23,319,1,2
24,319,1,1
0,320,3,2
1,320,2,3
2,320,2,1
3,320,1,1
4,320,1,1
5,320,1,1
6,320,1,1
7,320,3,2
8,320,3,3
9,320,1,1
10,320,1,1
11,320,3,2
12,320,1,1
13,320,0,1
14,320,3,2
15,320,2,2
16,320,1,2
17,320,1,1
18,320,1,1
19,320,1,1
20,320,1,1
21,320,1,1
22,320,1,1
23,320,1,2
24,320,1,1
0,321,3,2
1,321,1,1
2,321,1,1
3,321,1,1
4,321,1,1
5,321,1,1
6,321,1,1
7,321,1,1
8,321,1,1
9,321,1,1
10,321,1,1
11,321,1,1
12,321,1,1
13,321,1,1
14,321,1,1
15,321,1,1
16,321,1,1
17,321,1,1
18,321,1,1
19,321,1,1
20,321,1,1
21,321,1,1
22,321,1,1
23,321,1,1
24,321,1,1
0,322,2,0
1,322,1,1
2,322,1,1
3,322,2,3
4,322,1,1
5,322,1,1
6,322,1,1
7,322,1,3
8,322,1,1
9,322,1,1
10,322,1,1
11,322,1,3
12,322,1,1
13,322,0,1
14,322,1,1
15,322,2,2
16,322,1,2
17,322,1,1
18,322,1,1
19,322,1,1
20,322,1,1
21,322,1,1
22,322,1,1
23,322,1,2
24,322,1,1
0,323,1,0
1,323,1,1
2,323,1,1
3,323,1,1
4,323,1,1
5,323,1,1
6,323,1,1
7,323,1,3
8,323,1,1
9,323,1,1
10,323,1,1
11,323,1,3
12,323,1,1
13,323,0,1
14,323,1,1
15,323,2,2
16,323,1,2
17,323,1,1
18,323,1,1
19,323,1,1
20,323,1,1
21,323,1,1
22,323,1,1
23,323,1,2
24,323,1,1
0,324,3,2
1,324,1,1
2,324,1,1
3,324,1,1
4,324,1,1
5,324,1,1
6,324,1,1
7,324,1,1
8,324,1,1
9,324,1,1
10,324,1,1
11,324,1,1
12,324,1,1
13,324,1,1
14,324,1,1
15,324,2,1
16,324,1,1
17,324,2,2
18,324,2,2
19,324,1,1
20,324,1,1
21,324,1,1
22,324,1,1
23,324,1,1
24,324,1,1
0,325,2,0
1,325,1,1
2,325,1,1
3,325,2,3
4,325,1,1
5,325,1,1
6,325,1,1
7,325,1,3
8,325,1,1
9,325,1,1
10,325,1,1
11,325,1,3
12,325,1,1
13,325,0,1
14,325,1,1
15,325,2,2
16,325,1,2
17,325,1,1
18,325,1,1
19,325,1,1
20,325,1,1
21,325,1,1
22,325,1,1
23,325,1,2
24,325,1,1
0,326,1,0
1,326,1,1
2,326,1,1
3,326,1,1
4,326,1,1
5,326,1,1
6,326,1,1
7,326,1,3
8,326,1,1
9,326,1,1
10,326,1,1
11,326,1,3
12,326,1,1
13,326,0,1
14,326,1,1
15,326,2,2
16,326,1,2
17,326,1,1
18,326,1,1
19,326,1,1
20,326,1,1
21,326,1,1
22,326,1,1
23,326,1,2
24,326,1,1
0,327,2,0
1,327,1,1
2,327,1,1
3,327,2,3
4,327,1,1
5,327,1,1
6,327,1,1
7,327,1,3
8,327,1,1
9,327,1,1
10,327,1,1
11,327,1,3
12,327,1,1
13,327,0,1
14,327,1,1
15,327,2,2
16,327,1,2
17,327,1,1
18,327,1,1
19,327,1,1
20,327,1,1
21,327,1,1
22,327,1,1
23,327,1,2
24,327,1,1
0,328,3,2
1,328,1,1
2,328,1,1
3,328,1,1
4,328,1,1
5,328,1,1
6,328,1,1
7,328,1,1
8,328,1,1
9,328,1,1
10,328,1,1
11,328,1,1
12,328,1,1
13,328,1,1
14,328,1,1
15,328,1,1
16,328,1,1
17,328,1,1
18,328,1,1
19,328,1,1
20,328,1,1
21,328,1,1
22,328,1,1
23,328,1,1
24,328,1,1
0,329,3,2
1,329,1,1
2,329,1,1
3,329,1,1
4,329,1,1
5,329,1,1
6,329,1,1
7,329,1,1
8,329,1,1
9,329,1,1
10,329,1,1
11,329,1,1
12,329,1,1
13,329,1,1
14,329,1,1
15,329,1,1
16,329,1,1
17,329,1,1
18,329,1,1
19,329,1,1
20,329,1,1
21,329,1,1
22,329,1,1
23,329,1,1
24,329,1,1
0,330,3,2
1,330,1,1
2,330,1,1
3,330,1,1
4,330,1,1
5,330,1,1
6,330,1,1
7,330,3,3
8,330,1,1
9,330,1,1
10,330,1,1
11,330,1,1
12,330,1,2
13,330,0,2
14,330,1,1
15,330,2,2
16,330,1,2
17,330,1,1
18,330,1,1
19,330,1,1
20,330,1,1
21,330,1,1
22,330,1,1
23,330,3,3
24,330,1,1
0,331,3,2
1,331,1,1
2,331,1,1
3,331,1,1
4,331,1,1
5,331,1,1
6,331,1,1
7,331,1,1
8,331,1,1
9,331,1,1
10,331,1,1
11,331,1,1
12,331,1,1
13,331,1,1
14,331,1,1
15,331,1,1
16,331,1,1
17,331,1,1
18,331,1,1
19,331,1,1
20,331,1,1
21,331,1,1
22,331,1,1
23,331,1,1
24,331,1,1
0,332,3,2
1,332,1,1
2,332,1,1
3,332,1,1
4,332,1,1
5,332,1,1
6,332,1,1
7,332,1,1
8,332,1,1
9,332,1,1
10,332,1,1
11,332,1,1
12,332,1,1
13,332,1,1
14,332,3,0
15,332,2,1
16,332,1,1
17,332,1,1
18,332,2,3
19,332,1,1
20,332,1,1
21,332,1,1
22,332,1,1
23,332,1,1
24,332,1,1
0,333,3,2
1,333,1,1
2,333,1,1
3,333,1,1
4,333,1,1
5,333,1,1
6,333,1,1
7,333,1,1
8,333,1,1
9,333,1,1
10,333,1,1
11,333,1,1
12,333,1,1
13,333,1,1
14,333,1,1
15,333,2,1
16,333,1,1
17,333,2,2
18,333,2,2
19,333,1,1
20,333,1,1
21,333,1,1
22,333,1,1
23,333,1,1
24,333,1,1
0,334,3,2
1,334,1,1
2,334,1,1
3,334,1,1
4,334,1,1
5,334,1,1
6,334,1,1
7,334,3,3
8,334,1,1
9,334,1,1
10,334,1,1
11,334,1,1
12,334,1,2
13,334,0,2
14,334,1,1
15,334,2,2
16,334,1,2
17,334,1,1
18,334,1,1
19,334,1,1
20,334,1,1
21,334,1,1
22,334,1,1
23,334,3,3
24,334,1,1
0,335,2,0
1,335,1,1
2,335,1,1
3,335,2,3
4,335,1,1
5,335,1,1
6,335,1,1
7,335,1,3
8,335,1,1
9,335,1,1
10,335,1,1
11,335,1,3
12,335,1,1
13,335,0,1
14,335,1,1
15,335,2,2
16,335,1,2
17,335,1,1
18,335,1,1
19,335,1,1
20,335,1,1
21,335,1,1
22,335,1,1
23,335,1,2
24,335,1,1
0,336,3,2
1,336,1,1
2,336,1,1
3,336,1,1
4,336,1,1
5,336,1,1
6,336,1,1
7,336,1,1
8,336,1,1
9,336,1,1
10,336,1,1
11,336,1,1
12,336,1,1
13,336,1,1
14,336,3,0
15,336,2,1
16,336,1,1
17,336,1,1
18,336,2,3
19,336,1,1
20,336,1,1
21,336,1,1
22,336,1,1
23,336,1,1
24,336,1,1
0,337,2,0
1,337,1,1
2,337,1,1
3,337,2,3
4,337,1,1
5,337,1,1
6,337,1,1
7,337,1,3
8,337,1,1
9,337,1,1
10,337,1,1
11,337,1,3
12,337,1,1
13,337,0,1
14,337,1,1
15,337,2,2
16,337,1,2
17,337,1,1
18,337,1,1
19,337,1,1
20,337,1,1
21,337,1,1
22,337,1,1
23,337,1,2
24,337,1,1
0,338,2,0
1,338,1,1
2,338,1,1
3,338,2,3
4,338,1,1
5,338,1,1
6,338,1,1
7,338,1,3
8,338,1,1
9,338,1,1
10,338,1,1
11,338,1,3
12,338,1,1
13,338,0,1
14,338,1,1
15,338,2,2
16,338,1,2
17,338,1,1
18,338,1,1
19,338,1,1
20,338,1,1
21,338,1,1
22,338,1,1
23,338,1,2
24,338,1,1
0,339,1,0
1,339,1,1
2,339,1,1
3,339,1,1
4,339,1,1
5,339,1,1
6,339,1,1
7,339,1,3
8,339,1,1
9,339,1,1
10,339,1,1
11,339,1,3
12,339,1,1
13,339,0,1
14,339,1,1
15,339,2,2
16,339,1,2
17,339,1,1
18,339,1,1
19,339,1,1
20,339,1,1
21,339,1,1
22,339,1,1
23,339,1,2
24,339,1,1
0,340,3,2
1,340,1,1
2,340,1,1
3,340,1,1
4,340,1,1
5,340,1,1
6,340,1,1
7,340,3,3
8,340,1,1
9,340,1,1
10,340,1,1
11,340,1,1
12,340,1,2
13,340,0,2
14,340,1,1
15,340,2,2
16,340,1,2
17,340,1,1
18,340,1,1
19,340,1,1
20,340,1,1
21,340,1,1
22,340,1,1
23,340,3,3
24,340,1,1
0,341,3,2
1,341,1,1
2,341,1,1
3,341,1,1
4,341,1,1
5,341,1,1
6,341,1,1
7,341,1,1
8,341,1,1
9,341,1,1
10,341,1,1
11,341,1,1
12,341,1,1
13,341,1,1
14,341,1,1
15,341,2,1
16,341,1,1
17,341,2,2
18,341,2,2
19,341,1,1
20,341,1,1
21,341,1,1
22,341,1,1
23,341,1,1
24,341,1,1
0,342,3,2
1,342,1,1
2,342,1,1
3,342,1,1
4,342,1,1
5,342,1,1
6,342,1,1
7,342,1,1
8,342,1,1
9,342,1,1
10,342,1,1
11,342,1,1
12,342,1,1
13,342,1,1
14,342,3,0
15,342,2,1
16,342,1,1
17,342,1,1
18,342,2,3
19,342,1,1
20,342,1,1
21,342,1,1
22,342,1,1
23,342,1,1
24,342,1,1
0,343,1,0
1,343,1,1
2,343,1,1
3,343,1,1
4,343,1,1
5,343,1,1
6,343,1,1
7,343,1,3
8,343,1,1
9,343,1,1
10,343,1,1
11,343,1,3
12,343,1,1
13,343,0,1
14,343,1,1
15,343,2,2
16,343,1,2
17,343,1,1
18,343,1,1
19,343,1,1
20,343,1,1
21,343,1,1
22,343,1,1
23,343,1,2
24,343,1,1
0,344,3,2
1,344,1,1
2,344,1,1
3,344,1,1
4,344,1,1
5,344,1,1
6,344,1,1
7,344,3,3
8,344,1,1
9,344,1,1
10,344,1,1
11,344,1,1
12,344,1,2
13,344,0,2
14,344,1,1
15,344,2,2
16,344,1,2
17,344,1,1
18,344,1,1
19,344,1,1
20,344,1,1
21,344,1,1
22,344,1,1
23,344,3,3
24,344,1,1
0,345,3,2
1,345,1,1
2,345,1,1
3,345,1,1
4,345,1,1
5,345,1,1
6,345,1,1
7,345,1,1
8,345,1,1
9,345,1,1
10,345,1,1
11,345,1,1
12,345,1,1
13,345,1,1
14,345,1,1
15,345,1,1
16,345,1,1
17,345,1,1
18,345,1,1
19,345,1,1
20,345,1,1
21,345,1,1
22,345,1,1
23,345,1,1
24,345,1,1
0,346,3,2
1,346,2,3
2,346,2,1
3,346,1,1
4,346,1,1
5,346,1,1
6,346,1,1
7,346,3,2
8,346,3,3
9,346,1,1
10,346,1,1
11,346,3,2
12,346,1,1
13,346,0,1
14,346,3,2
15,346,2,2
16,346,1,2
17,346,1,1
18,346,1,1
19,346,1,1
20,346,1,1
21,346,1,1
22,346,1,1
23,346,1,2
24,346,1,1
0,347,1,0
1,347,1,1
2,347,1,1
3,347,1,1
4,347,1,1
5,347,1,1
6,347,1,1
7,347,1,3
8,347,1,1
9,347,1,1
10,347,1,1
11,347,1,3
12,347,1,1
13,347,0,1
14,347,1,1
15,347,2,2
16,347,1,2
17,347,1,1
18,347,1,1
19,347,1,1
20,347,1,1
21,347,1,1
22,347,1,1
23,347,1,2
24,347,1,1
0,348,1,0
1,348,1,1
2,348,1,1
3,348,1,1
4,348,1,1
5,348,1,1
6,348,1,1
7,348,1,3
8,348,1,1
9,348,1,1
10,348,1,1
11,348,1,3
12,348,1,1
13,348,0,1
14,348,1,1
15,348,2,2
16,348,1,2
17,348,1,1
18,348,1,1
19,348,1,1
20,348,1,1
21,348,1,1
22,348,1,1
23,348,1,2
24,348,1,1
0,349,3,2
1,349,1,1
2,349,1,1
3,349,1,1
4,349,1,1
5,349,1,1
6,349,1,1
7,349,1,1
8,349,1,1
9,349,1,1
10,349,1,1
11,349,1,1
12,349,1,1
13,349,1,1
14,349,1,1
15,349,2,1
16,349,1,1
17,349,2,2
18,349,2,2
19,349,1,1
20,349,1,1
21,349,1,1
22,349,1,1
23,349,1,1
24,349,1,1
0,350,1,0
1,350,1,1
2,350,1,1
3,350,1,1
4,350,1,1
5,350,1,1
6,350,1,1
7,350,1,3
8,350,1,1
9,350,1,1
10,350,1,1
11,350,1,3
12,350,1,1
13,350,0,1
14,350,1,1
15,350,2,2
16,350,1,2
17,350,1,1
18,350,1,1
19,350,1,1
20,350,1,1
21,350,1,1
22,350,1,1
23,350,1,2
24,350,1,1
0,351,3,2
1,351,1,1
2,351,1,1
3,351,1,1
4,351,1,1
5,351,1,1
6,351,1,1
7,351,1,1
8,351,1,1
9,351,1,1
10,351,1,1
11,351,1,1
12,351,1,1
13,351,1,1
14,351,1,1
15,351,1,1
16,351,1,1
17,351,1,1
18,351,1,1
19,351,1,1
20,351,1,1
21,351,1,1
22,351,1,1
23,351,1,1
24,351,1,1
0,352,3,2
1,352,2,3
2,352,2,1
3,352,1,1
4,352,1,1
5,352,1,1
6,352,1,1
7,352,3,2
8,352,3,3
9,352,1,1
10,352,1,1
11,352,3,2
12,352,1,1
13,352,0,1
14,352,3,2
15,352,2,2
16,352,1,2
17,352,1,1
18,352,1,1
19,352,1,1
20,352,1,1
21,352,1,1
22,352,1,1
23,352,1,2
24,352,1,1
0,353,2,0
1,353,1,1
2,353,1,1
3,353,2,3
4,353,1,1
5,353,1,1
6,353,1,1
7,353,1,3
8,353,1,1
9,353,1,1
10,353,1,1
11,353,1,3
12,353,1,1
13,353,0,1
14,353,1,1
15,353,2,2
16,353,1,2
17,353,1,1
18,353,1,1
19,353,1,1
20,353,1,1
21,353,1,1
22,353,1,1
23,353,1,2
24,353,1,1
0,354,2,0
1,354,1,1
2,354,1,1
3,354,2,3
4,354,1,1
5,354,1,1
6,354,1,1
7,354,1,3
8,354,1,1
9,354,1,1
10,354,1,1
11,354,1,3
12,354,1,1
13,354,0,1
14,354,1,1
15,354,2,2
16,354,1,2
17,354,1,1
18,354,1,1
19,354,1,1
20,354,1,1
21,354,1,1
22,354,1,1
23,354,1,2
24,354,1,1
0,355,3,2
1,355,1,1
2,355,1,1
3,355,1,1
4,355,1,1
5,355,1,1
6,355,1,1
7,355,1,1
8,355,1,1
9,355,1,1
10,355,1,1
11,355,1,1
12,355,1,1
13,355,1,1
14,355,3,0
15,355,2,1
16,355,1,1
17,355,1,1
18,355,2,3
19,355,1,1
20,355,1,1
21,355,1,1
22,355,1,1
23,355,1,1
24,355,1,1
0,356,1,0
1,356,1,1
2,356,1,1
3,356,1,1
4,356,1,1
5,356,1,1
6,356,1,1
7,356,1,3
8,356,1,1
9,356,1,1
10,356,1,1
11,356,1,3
12,356,1,1
13,356,0,1
14,356,1,1
15,356,2,2
16,356,1,2
17,356,1,1
18,356,1,1
19,356,1,1
20,356,1,1
21,356,1,1
22,356,1,1
23,356,1,2
24,356,1,1
0,357,3,2
1,357,2,3
2,357,2,1
3,357,1,1
4,357,1,1
5,357,1,1
6,357,1,1
7,357,3,2
8,357,3,3
9,357,1,1
10,357,1,1
11,357,3,2
12,357,1,1
13,357,0,1
14,357,3,2
15,357,2,2
16,357,1,2
17,357,1,1
18,357,1,1
19,357,1,1
20,357,1,1
21,357,1,1
22,357,1,1
23,357,1,2
24,357,1,1
0,358,3,2
1,358,2,3
2,358,2,1
3,358,1,1
4,358,1,1
5,358,1,1
6,358,1,1
7,358,3,2
8,358,3,3
9,358,1,1
10,358,1,1
11,358,3,2
12,358,1,1
13,358,0,1
14,358,3,2
15,358,2,2
16,358,1,2
17,358,1,1
18,358,1,1
19,358,1,1
20,358,1,1
21,358,1,1
22,358,1,1
23,358,1,2
24,358,1,1
0,359,3,2
1,359,1,1
2,359,1,1
3,359,1,1
4,359,1,1
5,359,1,1
6,359,1,1
7,359,1,1
8,359,1,1
9,359,1,1
10,359,1,1
11,359,1,1
12,359,1,1
13,359,1,1
14,359,1,1
15,359,2,1
16,359,1,1
17,359,2,2
18,359,2,2
19,359,1,1
20,359,1,1
21,359,1,1
22,359,1,1
23,359,1,1
24,359,1,1
0,360,1,0
1,360,1,1
2,360,1,1
3,360,1,1
4,360,1,1
5,360,1,1
6,360,1,1
7,360,1,3
8,360,1,1
9,360,1,1
10,360,1,1
11,360,1,3
12,360,1,1
13,360,0,1
14,360,1,1
15,360,2,2
16,360,1,2
17,360,1,1
18,360,1,1
19,360,1,1
20,360,1,1
21,360,1,1
22,360,1,1
23,360,1,2
24,360,1,1
0,361,3,2
1,361,1,1
2,361,1,1
3,361,1,1
4,361,1,1
5,361,1,1
6,361,1,1
7,361,1,1
8,361,1,1
9,361,1,1
10,361,1,1
11,361,1,1
12,361,1,1
13,361,1,1
14,361,1,1
15,361,2,1
16,361,1,1
17,361,2,2
18,361,2,2
19,361,1,1
20,361,1,1
21,361,1,1
22,361,1,1
23,361,1,1
24,361,1,1
0,362,2,0
1,362,1,1
2,362,1,1
3,362,2,3
4,362,1,1
5,362,1,1
6,362,1,1
7,362,1,3
8,362,1,1
9,362,1,1
10,362,1,1
11,362,1,3
12,362,1,1
13,362,0,1
14,362,1,1
15,362,2,2
16,362,1,2
17,362,1,1
18,362,1,1
19,362,1,1
20,362,1,1
21,362,1,1
22,362,1,1
23,362,1,2
24,362,1,1
0,363,1,0
1,363,1,1
2,363,1,1
3,363,1,1
4,363,1,1
5,363,1,1
6,363,1,1
7,363,1,3
8,363,1,1
9,363,1,1
10,363,1,1
11,363,1,3
12,363,1,1
13,363,0,1
14,363,1,1
15,363,2,2
16,363,1,2
17,363,1,1
18,363,1,1
19,363,1,1
20,363,1,1
21,363,1,1
22,363,1,1
23,363,1,2
24,363,1,1
0,364,1,0
1,364,1,1
2,364,1,1
3,364,1,1
4,364,1,1
5,364,1,1
6,364,1,1
7,364,1,3
8,364,1,1
9,364,1,1
10,364,1,1
11,364,1,3
12,364,1,1
13,364,0,1
14,364,1,1
15,364,2,2
16,364,1,2
17,364,1,1
18,364,1,1
19,364,1,1
20,364,1,1
21,364,1,1
22,364,1,1
23,364,1,2
24,364,1,1
0,365,3,2
1,365,2,0
2,365,1,1
3,365,1,1
4,365,1,1
5,365,1,1
6,365,1,1
7,365,3,2
8,365,1,1
9,365,1,1
10,365,1,1
11,365,3,2
12,365,1,1
13,365,0,1
14,365,3,2
15,365,2,2
16,365,1,2
17,365,1,1
18,365,1,1
19,365,1,1
20,365,1,1
21,365,1,1
22,365,1,1
23,365,1,2
24,365,1,1
0,366,2,0
1,366,1,1
2,366,1,1
3,366,2,3
4,366,1,1
5,366,1,1
6,366,1,1
7,366,1,3
8,366,1,1
9,366,1,1
10,366,1,1
11,366,1,3
12,366,1,1
13,366,0,1
14,366,1,1
15,366,2,2
16,366,1,2
17,366,1,1
18,366,1,1
19,366,1,1
20,366,1,1
21,366,1,1
22,366,1,1
23,366,1,2
24,366,1,1
0,367,3,2
1,367,1,1
2,367,1,1
3,367,1,1
4,367,1,1
5,367,1,1
6,367,1,1
7,367,1,1
8,367,1,1
9,367,1,1
10,367,1,1
11,367,1,1
12,367,1,1
13,367,1,1
14,367,1,1
15,367,2,1
16,367,1,1
17,367,2,2
18,367,2,2
19,367,1,1
20,367,1,1
21,367,1,1
22,367,1,1
23,367,1,1
24,367,1,1
0,368,3,2
1,368,1,1
2,368,1,1
3,368,1,1
4,368,1,1
5,368,1,1
6,368,1,1
7,368,1,1
8,368,1,1
9,368,1,1
10,368,1,1
11,368,1,1
12,368,1,1
13,368,1,1
14,368,1,1
15,368,2,1
16,368,1,1
17,368,2,2
18,368,2,2
19,368,1,1
20,368,1,1
21,368,1,1
22,368,1,1
23,368,1,1
24,368,1,1
0,369,3,2
1,369,1,1
2,369,1,1
3,369,1,1
4,369,1,1
5,369,1,1
6,369,1,1
7,369,1,1
8,369,1,1
9,369,1,1
10,369,1,1
11,369,1,1
12,369,1,1
13,369,1,1
14,369,3,0
15,369,2,1
16,369,1,1
17,369,1,1
18,369,2,3
19,369,1,1
20,369,1,1
21,369,1,1
22,369,1,1
23,369,1,1
24,369,1,1
0,370,3,2
1,370,1,1
2,370,1,1
3,370,1,1
4,370,1,1
5,370,1,1
6,370,1,1
7,370,1,1
8,370,1,1
9,370,1,1
10,370,1,1
11,370,1,1
12,370,1,1
13,370,1,1
14,370,3,0
15,370,2,1
16,370,1,1
17,370,1,1
18,370,2,3
19,370,1,1
20,370,1,1
21,370,1,1
22,370,1,1
23,370,1,1
24,370,1,1
0,371,3,2
1,371,1,1
2,371,1,1
3,371,1,1
4,371,1,1
5,371,1,1
6,371,1,1
7,371,1,1
8,371,1,1
9,371,1,1
10,371,1,1
11,371,1,1
12,371,1,1
13,371,1,1
14,371,3,0
15,371,2,1
16,371,1,1
17,371,1,1
18,371,2,3
19,371,1,1
20,371,1,1
21,371,1,1
22,371,1,1
23,371,1,1
24,371,1,1
0,372,3,2
1,372,1,1
2,372,1,1
3,372,1,1
4,372,1,1
5,372,1,1
6,372,1,1
7,372,1,1
8,372,1,1
9,372,1,1
10,372,1,1
11,372,1,1
12,372,1,1
13,372,1,1
14,372,1,1
15,372,1,1
16,372,1,1
17,372,1,1
18,372,1,1
19,372,1,1
20,372,1,1
21,372,1,1
22,372,1,1
23,372,1,1
24,372,1,1
0,373,3,2
1,373,1,1
2,373,1,1
3,373,1,1
4,373,1,1
5,373,1,1
6,373,1,1
7,373,1,1
8,373,1,1
9,373,1,1
10,373,1,1
11,373,1,1
12,373,1,1
13,373,1,1
14,373,1,1
15,373,1,1
16,373,1,1
17,373,1,1
18,373,1,1
19,373,1,1
20,373,1,1
21,373,1,1
22,373,1,1
23,373,1,1
24,373,1,1
0,374,1,0
1,374,1,1
2,374,1,1
3,374,1,1
4,374,1,1
5,374,1,1
6,374,1,1
7,374,1,3
8,374,1,1
9,374,1,1
10,374,1,1
11,374,1,3
12,374,1,1
13,374,0,1
14,374,1,1
15,374,2,2
16,374,1,2
17,374,1,1
18,374,1,1
19,374,1,1
20,374,1,1
21,374,1,1
22,374,1,1
23,374,1,2
24,374,1,1
0,375,3,2
1,375,2,3
2,375,2,1
3,375,1,1
4,375,1,1
5,375,1,1
6,375,1,1
7,375,3,2
8,375,3,3
9,375,1,1
10,375,1,1
11,375,3,2
12,375,1,1
13,375,0,1
14,375,3,2
15,375,2,2
16,375,1,2
17,375,1,1
18,375,1,1
19,375,1,1
20,375,1,1
21,375,1,1
22,375,1,1
23,375,1,2
24,375,1,1
0,376,3,2
1,376,1,1
2,376,1,1
3,376,1,1
4,376,1,1
5,376,1,1
6,376,1,1
7,376,1,1
8,376,1,1
9,376,1,1
10,376,1,1
11,376,1,1
12,376,1,1
13,376,1,1
14,376,3,0
15,376,2,1
16,376,1,1
17,376,1,1
18,376,2,3
19,376,1,1
20,376,1,1
21,376,1,1
22,376,1,1
23,376,1,1
24,376,1,1
0,377,2,0
1,377,1,1
2,377,1,1
3,377,2,3
4,377,1,1
5,377,1,1
6,377,1,1
7,377,1,3
8,377,1,1
9,377,1,1
10,377,1,1
11,377,1,3
12,377,1,1
13,377,0,1
14,377,1,1
15,377,2,2
16,377,1,2
17,377,1,1
18,377,1,1
19,377,1,1
20,377,1,1
21,377,1,1
22,377,1,1
23,377,1,2
24,377,1,1
0,378,3,2
1,378,1,1
2,378,1,1
3,378,1,1
4,378,1,1
5,378,1,1
6,378,1,1
7,378,1,1
8,378,1,1
9,378,1,1
10,378,1,1
11,378,1,1
12,378,1,1
13,378,1,1
14,378,1,1
15,378,2,1
16,378,1,1
17,378,2,2
18,378,2,2
19,378,1,1
20,378,1,1
21,378,1,1
22,378,1,1
23,378,1,1
24,378,1,1
0,379,1,0
1,379,1,1
2,379,1,1
3,379,1,1
4,379,1,1
5,379,1,1
6,379,1,1
7,379,1,3
8,379,1,1
9,379,1,1
10,379,1,1
11,379,1,3
12,379,1,1
13,379,0,1
14,379,1,1
15,379,2,2
16,379,1,2
17,379,1,1
18,379,1,1
19,379,1,1
20,379,1,1
21,379,1,1
22,379,1,1
23,379,1,2
24,379,1,1
0,380,1,0
1,380,1,1
2,380,1,1
3,380,1,1
4,380,1,1
5,380,1,1
6,380,1,1
7,380,1,3
8,380,1,1
9,380,1,1
10,380,1,1
11,380,1,3
12,380,1,1
13,380,0,1
14,380,1,1
15,380,2,2
16,380,1,2
17,380,1,1
18,380,1,1
19,380,1,1
20,380,1,1
21,380,1,1
22,380,1,1
23,380,1,2
24,380,1,1
0,381,2,0
1,381,1,1
2,381,1,1
3,381,2,3
4,381,1,1
5,381,1,1
6,381,1,1
7,381,1,3
8,381,1,1
9,381,1,1
10,381,1,1
11,381,1,3
12,381,1,1
13,381,0,1
14,381,1,1
15,381,2,2
16,381,1,2
17,381,1,1
18,381,1,1
19,381,1,1
20,381,1,1
21,381,1,1
22,381,1,1
23,381,1,2
24,381,1,1
0,382,1,0
1,382,1,1
2,382,1,1
3,382,1,1
4,382,1,1
5,382,1,1
6,382,1,1
7,382,1,3
8,382,1,1
9,382,1,1
10,382,1,1
11,382,1,3
12,382,1,1
13,382,0,1
14,382,1,1
15,382,2,2
16,382,1,2
17,382,1,1
18,382,1,1
19,382,1,1
20,382,1,1
21,382,1,1
22,382,1,1
23,382,1,2
24,382,1,1
0,383,2,0
1,383,1,1
2,383,1,1
3,383,2,3
4,383,1,1
5,383,1,1
6,383,1,1
7,383,1,3
8,383,1,1
9,383,1,1
10,383,1,1
11,383,1,3
12,383,1,1
13,383,0,1
14,383,1,1
15,383,2,2
16,383,1,2
17,383,1,1
18,383,1,1
19,383,1,1
20,383,1,1
21,383,1,1
22,383,1,1
23,383,1,2
24,383,1,1
0,384,1,0
1,384,1,1
2,384,1,1
3,384,1,1
4,384,1,1
5,384,1,1
6,384,1,1
7,384,1,3
8,384,1,1
9,384,1,1
10,384,1,1
11,384,1,3
12,384,1,1
13,384,0,1
14,384,1,1
15,384,2,2
16,384,1,2
17,384,1,1
18,384,1,1
19,384,1,1
20,384,1,1
21,384,1,1
22,384,1,1
23,384,1,2
24,384,1,1
